id	original_title	french_title	romanized_title	language	release_year	runtime	genres	avg_rating	vote_count	directors	writers	budget	revenue	production_companies	production_countries	poster_path	trailer_url	kw_tmdb	kw_imdb	plot
tt0064556	黒薔薇の館	La demeure de la Rose Noire	Kuro bara no yakata	Japanese	1969	91	Drama	6.0	249	Kinji Fukasaku	Kinji Fukasaku, Hirô Matsuda	0	0	Shochiku	Japan	/gK7V0nSEbqtSReAX9BaM7BRxuTP.jpg		transvestism, singer, mansion, lgbt, manor, nightclub singer	femme fatale, ex boyfriend ex girlfriend relationship, jealousy, based on play	When the enigmatic woman Ryoko (played by Mishima-discovered female impersonator Akihiro Miwa) arrives at the Black Rose Mansion to perform, not only do the gentleman patrons seem smitten by her mystery and beauty, but past flames arrive to vie and die for her affections, as well. But things get even more complicated when the Mansion's manager and his wayward son both fall for the same dangerous woman.
tt0064714	長靴をはいた猫	Le chat botté	Nagagutsu o haita neko	Japanese	1969	80	Animation, Adventure, Comedy, Family, Fantasy, Romance	7.2	1008	Kimio Yabuki	Morihisa Yamamoto	0	0	Toei Animation	Japan	/phQ1OsXZrH8fKrun0zTXjFIAgY8.jpg		perrault, tales of my mother goose	puss in boots, sword and sorcery, sword and fantasy, surrealism, anthropomorphic animal	While being on the run for saving a mouse, the famous Puss in Boots, Pero, helps a young peasant boy win the heart of a lovely princess, while trying to rescue her from an evil wizard.
tt0064730	日本暴力団 組長	Le caid de Yokohama	Nihon boryoku-dan: Kumicho	Japanese	1969	97	Action, Crime	7.0	247	Kinji Fukasaku	Kinji Fukasaku, Fumio Kônami	0	0	Toei Company	Japan	/rP0KbvKVDCIO0FmPuTLT1GeAxB9.jpg		yakuza	yakuza	Coming out of jail and hoping for a quiet life, Yokohama yakuza has to take the lead of his gang after the death of his boss. His small group is is taken in a crossfire between a big yakuza group from Osaka at war with the Tokyo alliance for the control of the city. He tries to keep to the old yakuza code but he is no match for the new thugs who live and fight without honor.
tt0064958	千羽鶴	Nuée d'oiseaux blancs	Senba zuru	Japanese	1969	96	Drama, Romance	7.2	48	Yasuzô Masumura	Kaneto Shindô	0	0	Daiei Film	Japan	/dGE7NnvR1j2Gm2V6PCCuByJ6T9M.jpg		based on novel or book, zen, love, tea ceremony	novel, women, teacher, zen, tea ceremony	The entangled relations between the son of a seductive tea-ceremony teacher and the women in his father's life. Based on the novel by Kawabata Yasunari.
tt0064961	千夜一夜物語	Les Mille et Une Nuits	Sen'ya ichiya monogatari	Japanese	1969	128	Animation, Action, Adventure, Comedy, Drama, Fantasy, Horror, Romance	6.5	848	Eiichi Yamamoto	Kazuo Fukazawa	0	0	Mushi Production	Japan	/tjBg2W3UCxZIr5SnXyfgs9rTUqd.jpg		romance, adult animation, erotic movie	female nudity, adult anime, adult animation, rape, torture	Aldin, a vagabond water vendor, embarks of a series of fantastical and tragic misadventures through the Middle East in search of love, fortune, and power.
tt0064975	心中天網島	Double suicide à Amijima	Shinjû: Ten no Amijima	Japanese	1969	105	Drama	7.6	2591	Masahiro Shinoda	Masahiro Shinoda	0	0	hyogensha, Art Theatre Guild	Japan	/xACR5JGGZsWCnP3j3CUOFhFpUoU.jpg			director cameo, writer cameo, courtesan, rich merchant, pimp	A doomed love between a paper merchant and a courtesan.
tt0065021	空飛ぶゆうれい船	Sora tobu yûreisen	Sora tobu yûreisen	Japanese	1969	60	Animation, Adventure, Comedy, Family, Sci-Fi	6.8	764	Hiroshi Ikeda	Hiroshi Ikeda	0	0	Toei Animation, Toei Company	Japan	/aG75j2rMhqlciuFiG7eCP30ud7T.jpg		revenge, anime	underwater scene, anime animation, dog, giant robot, based on manga	Hayato's peaceful life with his parents and his dog is brought to a dramatic, terrible end when a giant robot, said to be sent from a flying ghost ship, devastates the city, killing hundreds including Hayato's parents. Shortly before his death, Hayato's father reveals that he is not really their son. Hayato is now alone, struggling in this strange new world left after the disaster, where giant machines and monsters control the world. He sets on a dangerous quest to discover the mysterious powers that be, only to discover that he is directly connected to it all...
tt0065233	ゆけゆけ二度目の処女	Vierge violée cherche étudiant révolté	Yuke yuke nidome no shojo	Japanese	1969	66	Drama, Horror	7.1	2690	Kôji Wakamatsu	Masao Adachi, Kazuo 'Gaira' Komizu	0	0	Wakamatsu Production	Japan	/821uWVYSpUaiNUTHTVenmt1YKJW.jpg		pink film	black and white film with a color scene, violence, black and white to color, exploitation, 1960s	After being raped in an unknown rooftop, seventeen year-old girl Poppo meets a mysterious boy, and both share their sexual traumas and fears, with fatal consequences.
tt0065450	報仇	Vengeance	Bao chou	Chinese Simplified	1970	98	Action, Drama, Romance, Thriller	7.0	721	Cheh Chang	Cheh Chang, Kuang Ni	0	0	Shaw Brothers	Hong Kong	/2JC8cXqwVBEq03P5sMwuhTLmrsI.jpg			killing, gangster, revenge, martial arts, shaw brothers	China 1925, a man returns to track down a kill the men who murdered his brother.
tt0065543	血染の代紋	Le blason ensanglanté	Chi-zome no daimon	Japanese	1970	88	Action, Crime	6.9	89	Kinji Fukasaku	Kinji Fukasaku	0	0	Toei Company	Japan	/ewthEORYzMOSPgyZjK9BPhZzdXa.jpg			yakuza	
tt0065544	ちびっ子レミと名犬カピ	Sans famille	Chibikko Remi to meiken Capi	Japanese	1970	81	Animation, Adventure, Drama	7.0	85	Yûgo Serikawa		0	0	Toei Animation	Japan	/vhj0LxsHpaRsNIdWEU0Osqt3Nxp.jpg			anime animation, parents, based on novel	Japanese animation adaptation of a 19th century French novel: A boy is given up by his foster parents to a traveling performer.
tt0065649	どですかでん	Dodeskaden	Dodesukaden	Japanese	1970	140	Drama	7.3	7595	Akira Kurosawa	Akira Kurosawa, Hideo Oguni, Shinobu Hashimoto	0	0	Yonki-no-Kai Productions, TOHO	Japan	/gP9pM94ATcZGfKQ3faKy0a3dVIi.jpg	https://imdb-video.media-imdb.com/vi1084146201/1434659607842-pgv4ql-1651700526883.mp4?Expires=1714336676&Signature=PzutWE5Fk22KfDRe6L3kqyC6cTs7X1GEPvryseDNBIYHPjTmq9n0hIVvh-GzlIWmX-rbW4B7JFyQ9t81n8K~gHBoNaAJ99HC0mWiUZXITM4v6QrC3vQrJ4fwyuC0N0jg-ig9oYty3ipf7tevPZZs0ImLRHnyrtiJ1AZ~~P0O9bxgNy7YhoDJ668cNiIQ-p9Y44UDNuIkUe0gGmgYJ1ono0BWYN2KE5-E9VjM-x7ALqI~iIJBY0A6q4rmfkiELBjrUoXr3ID~Lcr~fKRXnIAabdB1ZfvaRmME7l3w2Oa~unHRx~JoHR6kWvLzT6VdfWULhFXfATXZGfkipNhnWysgKA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	based on novel or book, slum, despair, poverty, multiple storylines, garbage dump dwellers	tokyo, japan, fight to survive, better life, slum dwellers	Various tales in the lives of Tokyo slum dwellers, including a mentally deficient young man obsessed with driving his own commuter trolley.
tt0065755	ガメラ対大魔獣ジャイガー	Gamera contre Jiger	Gamera tai Daimaju Jaiga	Japanese	1970	83	Action, Adventure, Family, Sci-Fi	5.3	1525	Noriaki Yuasa, Shigeo Tanaka	Niisan Takahashi	0	0	Daiei Film	Japan	/4nIUsyeNTJXpsTi4Hc6Fkwr6y3l.jpg	https://imdb-video.media-imdb.com/vi3306471961/1434659607842-pgv4ql-1659023639879.mp4?Expires=1714335871&Signature=FZ~JLqEkj1P6BaT1Nqq5AzXeAIKJY4tV~XnIOPIwma6P55PzWSk6pViMWZGLRSro5Uezg24~FTDQSHfWK6xkTqSR23g3lVwvpt7yD4jbuEqKmhNfHyeOjCNOYru7lynMCtMfPvenhD2IwZdZ~JSksMldh8dAMTQCR-ZiuGI8cvUtytUdVQtT8ihe9fhguqAhDLBfVXkb9xiLo9bQt~XgNq-fDUsyx8A5yUvpMIaNDpVAt9qzKt131TPaevXdUKRaZIgL7Pcu3DC5JXT1uSJcOHt2Wsn9eAoFU9yWbkZ013D99iH4rCUshsKRSU1ip1ypDKGZnzghMYolFuBM0ydkfA__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	japan, monster, submarine, giant monster, turtle, sequel, kaiju, impregnation, gamera (giant turtle), statue, expo70, world's fair	psychotronic film, giant monster sci fi, gamera, monster, statue	When an ancient statue is moved for display in Expo '70, a giant, vaguely Triceratops-like monster is released. The monster goes to Japan in pursuit of the statue and ends up battling Gamera, the giant flying turtle.
tt0065776	ゲゾラ・ガニメ・カメーバ 決戦!南海の大怪獣	Les envahisseurs de l'espace	Gezora, Ganime, Kameba: Kessen! Nankai no daikaijû	Japanese	1970	84	Action, Adventure, Sci-Fi	5.4	1482	Ishirô Honda	Ei Ogawa	0	0	TOHO	Japan	/9VkTgM8AO6ubHj313XReORWK7WW.jpg		spacecraft, island, monster, giant monster, tropical island, kaiju, space monster, giant  squid, giant crab	shot in the eye, giant octopus, space probe, kaiju, 1970s	A space probe is infiltrated by alien beings and then crashes on a remote Pacific atoll. A group of people discover it to be inhabited by giant mutant monsters, created by the aliens in an attempt to conquer the world.
tt0065809	裸の十九才	Vivre aujourd'hui, mourir demain	Hadaka no jûkyû-sai	Japanese	1970	120	Drama	6.9	197	Kaneto Shindô	Shozo Matsuda, Kaneto Shindô	0	0	Kindai Eiga Kyokai	Japan	/zX4LOZi0VP2d3d0qAtTBc5bEInB.jpg		gun, based on true story, series of murders	youth, japanese new wave	After leaving high school, Michio Yamada (Norio Nagayama in the real life incidents) becomes involved in the shudan shushoku, a post-war Japanese government work program which involves taking almost an entire high school graduating class from the countryside to Tokyo to work for a fruit company. Some terrible things happened to his family in the past and that explains why Michio came later to have perpetrated so many killings.
tt0065834	煉獄エロイカ	Purgatoire eroïca	Rengoku eroica	Japanese	1970	121	Drama, Fantasy	7.1	831	Yoshishige Yoshida	Masahiro Yamada	0	0	Art Theatre Guild, Gendai Eigasha	Japan	/m7kSD7k2tCX9eCcZg4gOPi8jMYW.jpg			female nudity, incest, teenager, communist revolutionist, teenage girl	An engineer's wife returns home with a lost teenager. A man posing as her dad tries to get her back, causing the engineer to recall his youth as a revolutionary, obscured by dreamlike disruptions of time and space, fantasy and reality.
tt0065862	喜怒哀樂	Four Moods	Xi nu ai le	Chinese Simplified	1970	140	Drama, Fantasy, Romance	7.0	111	King Hu, Hsing Lee, Han Hsiang Li	Yung-Hsiang Chang, Hsiang-Kan Chu, King Hu, Han Hsiang Li	0	0	New Grand Films	Taiwan	/ksW7mQX4zLO13GVMGSZiYTB0UuH.jpg			ancient china, confucian values, allegory, anthology, morality	This movie contains four separate stories, each by a different director. They are all ghost stories, including themes such as death wishes, prison, and alcoholism. Good and evil women play prominent roles in the various tales.
tt0065932	怪談昇り竜	The Blind Woman's Curse	Kaidan nobori ryû	Japanese	1970	85	Action, Crime, Horror	6.5	1626	Teruo Ishii	Teruo Ishii, Chûsei Sone	0	0	Nikkatsu Corporation, Dainichi-Eihai	Japan	/j4dNhtbGpFfu9bOxYKG7YaWn4eA.jpg		opium, yakuza, sword fight, murder, female yakuza, torture, samurai sword, black cat	blind woman, female sword fighter, vendetta, blind swordswoman, female protagonist	The head of a yakuza gang is being trailed by a mysterious, vengeful blind woman.
tt0065999	龍虎鬪	Karaté à mort pour une poignée de soja	Long hu dou	Chinese Simplified	1970	90	Action, Crime, Drama	6.7	912	Jimmy Wang Yu	Jimmy Wang Yu	0	0	Shaw Brothers	Hong Kong	/f4SE13qaIl3rNdsGgZNv6Kv3toL.jpg		martial arts, mixed martial arts	kung fu, martial arts, karate, samurai, casino	A martial artist seeks revenge after his master and his entire Kwoon are wiped out by Japanese Karate masters who're in cahoots with a vile martial artist seeking to control the area by opening casinos and trapping people in debt.
tt0066031	待ち伏せ	L'embuscade	Machibuse	Japanese	1970	118	Action, Drama	7.1	896	Hiroshi Inagaki	Ichirô Miyagawa, Hideo Oguni, Hajime Takaiwa	0	0	TOHO, Mifune Productions	Japan	/7Ea86Uy2PmvexgOXUBpvIRinMBj.jpg		samurai, ambush, sword fight, betrayal, katana sword, samurai sword, bandit, double cross, ronin, inn, jidaigeki, edo period	friend, secret, samurai action, ronin, jidai geki	Sent on a secret mission, a ronin must discover who his friends are and who must die.
tt0066153	にっぽん戦後史 マダムおんぼろの生活	Histoire du Japon racontée par une hôtesse de bar	Nippon Sengoshi - Madamu onboro no Seikatsu	Japanese	1970	105	Documentary	7.2	236	Shôhei Imamura	Shôhei Imamura	0	0	Nihon Eiga Shinsha	Japan	/9VOtoZsQxSzE2helbZA0kcU90xN.jpg			japan, japanese new wave, prostitution, post world war two, post war	A documentary film showcasing life in postwar Japan as seen through the eyes of a bar hostess.
tt0066190	男はつらいよ 望郷篇	Tora-San	Otoko wa tsurai yo: Boukyou hen	Japanese	1970	88	Comedy	6.7	160	Yôji Yamada	Akira Miyazaki, Yôji Yamada	0	0	Shochiku	Japan	/vpWCGOWKJ8JZjxPxEvDVYz64FLM.jpg	https://imdb-video.media-imdb.com/vi2731065113/1434659607842-pgv4ql-1574181116240.mp4?Expires=1714336695&Signature=FHNoIH8gMheiIVQKi83prOB5Hn66yAjy9r5AsXIVVWfRj8f2aNAc4wL4~GtzLdYPOmeASlSdMMZXtLvDFqOXfCEypjWDOxS2~zeQpX0GGZsn-dvZUXKZckcuXPnqRWsfGRnTo7dnHjWQDlgPM8Mbic2s9VvBq4rY3t6XzTLrGzv1PLqq6UDacJIZQdEu8vsGqstlYNf~w1p56fNsQL8KUQ3oXXnPQB-tvlt7sdHAa4fXgVAxR97sjHGOEpsGNVojY5VwZ~r4sDkSOrcFARH9SYBuRIYhyhTP9s0fJDrvoiqLBDxmM6Sf5N8t2oalhAtx69Ad5auvOFSytS8XZvgWqg__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA		son, sequel	After an encounter with a dying yakuza's son and at his sister Sakura's urging, Torajiro attempts to change his vagrant lifestyle and become an honest worker with a steady job.
tt0066362	セックスジャック	Sex Jack	Seizoku: Sex Jack	Japanese	1970	70	Drama	6.5	531	Kôji Wakamatsu	Masao Adachi	0	0	Wakamatsu Production, Shibata Organisation	Japan	/ee2oJYEH2LC4hGrQ3YM7DGPKBst.jpg		pink film	pinku eiga, sex scene, japanese new wave, communist, communism	During violent manifestations in late 1960s in Japan, a group of students who called themselves the Rose Colored Regiment hide in the house of a mysterious young man, and have sex with the same girl while waiting for new instructions.
tt0066466	東京战争戦後秘話	Il est mort après la guerre	Tôkyô sensô sengo hiwa	Japanese	1970	94	Drama	6.9	794	Nagisa Ôshima	Nagisa Ôshima, Tsutomu Tamura, Mamoru Sasaki	0	0	Sozosha, Art Theatre Guild	Japan	/x9Zm80FhJEH57yZ6t7S26KUuNJo.jpg			suicide, jumping off a building, cult director, communist, surrealism	A metaphysical mystery involving a university student's camera getting stolen, and the thief then committing suicide. Looking back upon the event, the situation comes to be questioned if it happened at all.
tt0066468	トマトケチャップ皇帝	L'empereur Tomato-Ketchup	Tomato Kecchappu Kôtei	Japanese	1971	75	Drama	5.9	772	Shûji Terayama	Shûji Terayama	0	0	Art Theatre Guild	Japan	/6Um47MGKk2JEQ5KcGXGzhITUmRN.jpg		rebellion	experimental film, japanese new wave, male frontal nudity, avant garde, revolt	Set in a future in which children have overthrown adults, the film does not have a central narrative. It depicts a series of graphic tableaux in which children engage in cruel and abusive acts against the adults.
tt0066477	硬漢	L'emmerdeur chinois	Ying han	Chinese Traditional	1972	92	Action	5.9	56	Joseph Velasco	Joseph Velasco	0	0		Taiwan, Hong Kong	/2L6Xj09E7Wp0itz3HmkHFni1dYz.jpg		martial arts, kung fu, smuggling (contraband), undercover agent, port city	gang	Two undercover agents pretend to be prisoners in order to infiltrate a smuggling gang and break up their operation.
tt0066584	怒劍狂刀	Miss Judoka règle ses comptes au karaté	Nu jian kuang dao	Chinese Simplified	1970	79	Action, Drama	6.5	28	Wu Ma	Di-Yi Chen	0	0		Hong Kong	/87ez6RWvvOfcnvml3038vDvo7zK.jpg		martial arts, wuxia	fight	A young woman from the Bai family tries to find out who killed her family and get revenge. A mysterious guy gives her unwanted help on her quest for revenge.
tt0066602	新座頭市　破れ！唐人剣	La légende de Zatôichi: Zatôichi contre le sabreur manchot	Shin Zatôichi: Yabure! Tôjin-ken	Japanese	1971	94	Action, Adventure, Drama	7.1	1711	Kimiyoshi Yasuda	Kimiyoshi Yasuda	0	0	Katsu Production, Orange Sky Golden Harvest, Dainichi-Eihai, Daiei Film	Hong Kong, Japan	/Aki4LCd3nLmqgfXJp70GK60fiId.jpg	https://imdb-video.media-imdb.com/vi2449063449/1434659607842-pgv4ql-1586989328829.mp4?Expires=1714336706&Signature=QZT2qwZ-iWCICgqlqL34TPT7xaTYLjAonWMjfH-01NAE2ywLpv9YNROzNXR-YTGwgxTFTVa5o8eK4T5hilqOXAlbNx~NBFo4ljH0hWAk06-yjmIRrwAUJoPhYfk1cHeK3fHo0GuFjvKlPmCxHP7msdwXQF4bQb3PAcJYZBODaJ2-ICecqbv1lwSBBeZSYLDOvsmkAzF8vXUdNMcIgOTQae5ZdGTgmCQAI0sthUba-nAQp41hdaExBUgoTOMI~eKtUCo-pSTvEX3CMdRRMyNUd33N6In7NgagRNYN-NklLKdEFKc1lTRnn-AnSMdb~ZslxExYCxnKwqOB8Ka2hhy2fQ__&Key-Pair-Id=APKAIFLZBVQZ24NQH3KA	yakuza, katana, sequel, zatoichi	one armed swordsman, blind swordsman, zatoichi, yakuza, cult film	Two of Japan and China's greatest heroic swordsman find themselves caught in a plot to protect a young child. But will national distrust and simple misunderstanding keep the two kindred spirits apart?
