id	french_title	tags
tt8925102	The Ladybug	anim seven-spot ladybug rube live in a glass cage insid a greenhous insid a glassi laboratory. he long for legendari bug utopia golden canyon. when he help dragonfli master water escap wasp guard that have chase him into the laboratory, he accept the suggest to travel together. but master water ha no intent of go to golden canyon, and abandon rube. at a nearbi pond, a frog princ nearli swallow master water whole. rube come to hi rescue, hi parri make the frog' lash tongu becom knot in water reeds. when rube set him free, the frog send hi royal guard to escort them to a giant bird that fli over golden canyon. the giant bird is, in fact, an airplane. jump off the plane mid-route, they arriv at bug utopia onli to find - a construct site. while scavang for food, master water is captur by human kid littl fatty, who collect bug in a glass jar guard by hi pet lizard t-rex. rube come to the rescu again, throw himself against the jar with all hi strength, knock it off it shelf and knock out t-rex. when t-rex regain consciousness, he start to banquet on the flee critter onli for wasp queen to arriv with her royal troops. also dupe by master water, she ha repeatedli sent her guard to arrest him. but move by rube' go-it-alon courage, she now send them to help. unit for the first time, the bug defeat the lizard, and togeth re-build their adopt homeland. dingshi
tt8959680	One Second	comedi drama histori a movi fan in a remot farmland strike a relationship with a homeless femal vagabond. basedonnovelorbook fan yimouzhang
tt8971476	Chui Shao Ren	action drama mysteri follow a fatal accident, a chines expatri work for a mine compani in australia discov that new technolog develop by the compani may be a health risk, and investig a web of conspiraci in hi search for the truth. corrupt mine conspiracythril corrupção triplefr frate titledirectedbyfemal titlewrittenbyfemal femaleprotagonist xiaoluxu
tt8974584	Don't Go Too Far	comedi crime drama famili after their father' death, three brother and one sister got togeth to find out how much money they would inherit from their father' two billion won estate. money hyunyongpark
tt8991322	Another Child	drama two teenag girl struggl through their dysfunct parents' affair. daughter babi loveaffair famili highschoolstud badfath motherdaughterrelationship struggl kimyoon-seok
tt9000462	Hello Dayoung	drama romanc minjae, a deliveri man, wait everi day for the courier suppos to arriv at samjin corporation. it is becaus he ha a crush on dayoung who work there. one day, he find that the member of samjin treat her poorly. in order to help her, he quit the deliveri and get a job in samjin. bongsooko
tt9015178	Le retour de Godzilla	action drama horror sci-fi the japanes govern suppress the horrifi news of godzilla' resurrect as polit tension increas between the unit state and soviet union, both of whom are will to bomb japan to stop the monster. brother coldwar sovietunion giantmonst cover-up report popmus parasit creaturefeatur kaiju politicalunrest lice godzilla godzilla giantmonsterscifi biopunk kaiju godzillacharact toshiomasuda shûematsubayashi
tt9018570	Jésus	drama when yura' famili move from tokyo to the countryside, he enter a christian school, a religion he know noth about. yura struggl to understand the school structur and student behavior when a miniatur jesu enter hi life. christianschool superstit religion referencetojesuschrist figur hiroshiokuyama
tt9018916	La Bataille de Jangsari	action drama war a unit of student soldier on a diversionari mission for the battl of incheon dure the korean war in 1950. koreanwar basedontruestori sequel suicidemiss 1950 studentsoldi korea koreanwar 1950 year1950 storm kyung-taekkwak
tt9038304	Gakkô-gurashi!	comedi drama horror mysteri it tell the stori of kurumi ebisuzawa, yuki takeya, yuri wakasa, and miki naoki attend the same high school in japan, but they also know one anoth becaus they resid in the school' dormitori and have a school club. the schoolgirl are have fun until a zombi outbreak occurs, infect the school population. the four girl must now learn to surviv in thi new land if they want to stay alive. highschool undead surviv zombi basedonmanga schoolgirl zombieapocalyps schoolclub liveactionremakeofanim zombi zombiefilm japanesehorror survivalhorror isseishibata
tt9076570	Sam foo	drama fantasi a wondrou prostitut pli her trade while live on a boat in hong kong. with a superhuman libido and three love husbands, she doggedli devot herself to her work. use sex to satir the era, thi film brim with intens desire. boat prostitut brothel femaletoplessnud sexwithprostitut fruitchan
tt9081618	Thaïlande, à l'école des canards	documentari 3,000 ducks, one farmer, and an ultim goal to produc chemical-fre rice. against all odds, they join hand (and wings) to protect our food from harm chemicals. suriyonjongleepun
tt9089294	The Seven Deadly Sins: Prisoners of the Sky	anim action adventur comedi fantasi the seven deadli sin travel to the sky templ in search of an elus ingredient. magic supernatur betray demon superpow sevendeadlysin journey shounen anim isekai goodversusevil basedonmanga basedonanim basedontvseri basedonanimeseri magic noriyukiab
tt9099938	Kingudamu	action histori war in ancient china, a young boy dream of becom the greatest gener of the qin kingdom. swordfight king basedonmanga battl liveactionremakeofanim china bloodfeud chineseman chinesewoman shinsukesato
tt9116358	Promare	anim action adventur comedi drama fantasi sci-fi thriller a futurist firefight mecha servic is creat to protect the world. mutant supernatur mecha firefight superpow adultanim firefight anim elementalpow futurist anim animeanim firefight firefight
tt9128686	The Pool	action drama horror thriller in an abandon 6-meter deep pool, a coupl is strand there with a deadli predator. escap allig pool crocodil inflatableraft pizza pool dog pinglumpraploeng
tt9151704	Burn the Stage: The Movie	documentari music a documentari follow the worldwid famou music group bts, as they tour the world and share their experi along with their belov band friend and fans. k-pop idolgroup bt koreanboyband poolparti testimoni concertfootag upsanddown jun-soopark
tt9159000	Mate	"drama romanc jun-ho is a freelanc photographer. hi independ is also reflect in hi relationship with women, as he avoid ani commitment. when he take on a job for a magazine, he run into eun-ji, a woman he met through a date application. she pretend she doesn't know him, even though they spent a night together. they remain in an ""open"" relationship, and sinc eun-ji is also date a man who ha a more stabl position, jun-ho doesn't press for more closeness. somewher between friend and lovers, they both drift between passion love and cold look and word - a romant comedy-drama about young korean tri at all cost to avoid respons for themselv and their relationships, prefer to replac love with friendship. dae-gunjung"
tt9179260	Tokyo Ghoul 'S'	action drama fantasi horror thriller a sketchi ghoul name gourmet invit a colleg student name kaneki to dine with him at a special restaur where the young man may find himself on the menu. basedonmanga partofseri sequel twodirector featurefilmdirectorialdebut
tt9193612	Ride Your Wave	anim comedi drama famili fantasi romanc a surfer and firefight meet and fall in love. surf beach afterlif comingofag sliceoflif tragedi accidentaldeath firefight shoujo anim firefight frate titlewrittenbyfemal femalewrit femalescreenwrit masaakiyuasa
tt9203190	Skyfire	"action adventur drama thriller tianhuo island is as beauti as a paradise. it almost make peopl forget that it is locat in the ""ring of fire"" the world-fam pacif rim volcan belt. the volcano erupted, and the fate of the peopl in the island wa entangled. island fire lava volcano disast resort scientist deathofmoth volcanicerupt touristsinperil volcanicash volcanicisland fatherdaughterrelationship island fire resort explos volcano simonwest"
tt9214844	12 Suicidal Teens	mysteri thriller twelv kid go into an abandon hospit to give up on life. in the room where they meet, a boy is alreadi lie dead, and no one know who he is. japan basedonnovelorbook eutanasia euthanasia euthanasi titlesameasbook fourwordtitl hiraganaintitl kanjiintitl romanizationoftitl yukihikotsutsumi
tt9225192	Seongnan hwangso	action crime thriller dong-chul (don lee) and ji-soo (song ji-hyo) are a happili marri couple. one day, dong-chul come home to find hi hous in disarray and hi wife is missing. hous fat eatingdisord kimmin-ho
tt9239552	Eiga Kono subarashii sekai ni shukufuku o!: Kurenai densetsu	anim action adventur comedi fantasi kazuma' parti is suddenli alert by an outrag letter deliv by yunyun. the letter request that they come to the crimson demon clan' village, that is face a threat that could mean it' ending. basedonnovelorbook magic supernatur parodi parallelworld fantasyworld seinen anim deiti isekai parti isekai ponytail magic masochist takaomikanasaki
tt9243442	S.W.A.T.	action the stori center on the chines special polic unit, from their hard train to their first mission. train shengd
tt9283920	The Rescue	action comedi drama thriller a rescu unit within the chines coast guard are forc to overcom their person differ to resolv a crisis. disast dantelam
tt9288776	Le Serpent Blanc	anim action adventur fantasi romanc a love stori between a snake spirit and a snake hunter. assassin china emperor love dragon poverti adultanim ancient anim cartoonsnak snake assassin magic demon cgianim ampwong jizhao
tt9310328	Altered Carbon: Resleeved	anim action crime drama mysteri sci-fi thriller on the planet latimer, reawaken takeshi kovac must protect a teenag tattooist name holli while investig the death of a yakuza boss alongsid gina, a strang familiar no-nonsens ctac agent. yakuza distantfutur cyberpunk adultanim neo-noir anim cyberthril cyberpunk weapon tattooartist weaponsfir sword
tt9316594	Tsukiyo no kamagassen	"drama kamagasaki is an ""invisible"" slum of osaka that attract day labor and prostitut sinc ww2. when the local gang ha it treasur cauldron stolen, a war to find it begin involv the thugs, a 12 year old kid, a prostitut and a pickpocket, includ the giant cauldron use to feed the destitute: the symbol of kamagasaki. yakuza osaka japan human cityredevelop humancomedi leosato"
